Time,BTCUSDT,ETHUSDT,BNBUSDT,NEOUSDT,LTCUSDT,QTUMUSDT,ADAUSDT,XRPUSDT,EOSUSDT,IOTAUSDT,XLMUSDT,ONTUSDT,TRXUSDT,ETCUSDT,ICXUSDT,NULSUSDT,VETUSDT,LINKUSDT,WAVESUSDT,ONGUSDT,HOTUSDT,ZILUSDT,ZRXUSDT,FETUSDT,BATUSDT,XMRUSDT,ZECUSDT,IOSTUSDT,CELRUSDT,DASHUSDT,OMGUSDT,THETAUSDT,ENJUSDT,MITHUSDT,MATICUSDT,ATOMUSDT
2021-05-22,37449.73,2294.87,299.76,51.385,169.32,9.698,1.4629,0.9052,5.1018,1.0244,0.38917,1.1244,0.07534,58.498,1.1386,0.5519,0.09944,23.296,17.991,0.8925,0.007051,0.10459,0.9585,0.24842,0.6804,231.12,142.57,0.032072,0.03476,178.31,5.1675,6.884,1.1846,0.03999,1.1907,12.237
2021-05-23,34655.25,2096.39,260.72,43.103,142.39,8.109,1.3139,0.7898,4.2923,0.9075,0.362,0.9174,0.06285,51.553,0.9756,0.4733,0.08638,19.844,14.737,0.7534,0.00601,0.08698,0.7951,0.21258,0.5576,225.5,114.32,0.027391,0.02663,149.93,4.2821,5.902,0.9434,0.03438,1.0731,11.648
2021-05-24,38796.29,2648.43,345.64,54.04,185.32,11.282,1.55,0.993,5.6421,1.0765,0.43964,1.1379,0.07696,73.711,1.1779,0.5494,0.1124,26.412,17.461,0.9185,0.007672,0.10935,0.9864,0.28716,0.7258,256.22,149.16,0.034283,0.03666,201.48,6.2693,6.756,1.2648,0.04799,1.74861,14.541
2021-05-25,38324.72,2705.11,343.18,56.599,183.76,11.604,1.5532,0.9746,5.6926,1.0832,0.42922,1.1588,0.07714,78.364,1.1406,0.5636,0.11267,27.503,16.14,1.0436,0.009328,0.10751,0.9767,0.27909,0.7376,246.62,145.4,0.032883,0.0364,195.0,6.1447,6.896,1.2377,0.04864,1.93463,13.934
2021-05-26,39241.91,2884.94,379.16,62.5,198.91,12.605,1.7791,1.0316,6.4315,1.2899,0.44368,1.3034,0.08312,79.886,1.3394,0.6416,0.13306,34.018,17.45,1.1722,0.010742,0.13354,1.1494,0.33353,0.8887,268.53,158.6,0.035289,0.04797,214.1,7.2416,7.647,1.9309,0.05483,2.20646,15.278
2021-05-27,38529.98,2742.23,369.67,62.947,194.32,14.614,1.6552,0.9747,7.021,1.1728,0.42058,1.2378,0.07949,74.596,1.2327,0.6111,0.1238,31.732,16.512,1.065,0.009547,0.12156,1.103,0.29591,0.8445,252.84,150.27,0.034445,0.05445,205.1,7.2504,7.879,1.7274,0.06268,2.03704,14.525
2021-05-28,35663.49,2412.1,328.82,54.421,177.33,12.116,1.5133,0.8985,6.113,1.0409,0.39933,1.0874,0.07204,68.199,1.079,0.5489,0.10815,27.878,14.031,1.1689,0.008392,0.11085,0.9645,0.31372,0.7482,262.1,164.62,0.030096,0.0467,183.22,6.2628,6.557,1.4282,0.05315,1.81759,12.701
2021-05-29,34605.15,2278.74,305.04,50.092,164.01,11.254,1.4029,0.8318,6.0225,0.976,0.36728,1.0248,0.06877,64.293,1.0142,0.5311,0.09896,25.365,13.105,1.0449,0.008174,0.09952,0.9005,0.28186,0.6811,243.16,149.24,0.029807,0.04346,176.53,5.8594,6.342,1.3524,0.04764,1.69553,12.059
2021-05-30,35641.27,2385.98,325.57,51.579,170.51,11.412,1.5751,0.9058,6.0358,1.0321,0.37466,1.055,0.07196,66.124,1.0584,0.5788,0.10752,26.818,13.325,1.0348,0.008629,0.10546,0.9363,0.30984,0.7036,261.9,149.84,0.03034,0.0444,181.8,6.066,6.512,1.5276,0.04941,1.86437,12.551
2021-05-31,37253.81,2706.15,353.33,55.865,187.97,12.402,1.7373,1.0409,6.6297,1.1147,0.40243,1.1439,0.07679,70.019,1.1341,0.5947,0.12588,32.098,13.842,1.0609,0.009011,0.11584,1.0201,0.32775,0.7679,272.21,161.65,0.032602,0.04622,197.42,6.5988,7.106,1.6258,0.0532,1.87126,13.962
2021-06-01,36693.09,2634.57,362.39,53.951,182.99,11.87,1.7363,1.0108,6.3069,1.1197,0.41864,1.1142,0.07614,67.765,1.1483,0.579,0.12068,30.719,13.221,1.0147,0.008551,0.11807,1.0262,0.32699,0.747,266.37,154.04,0.031354,0.04387,191.5,6.3233,7.504,1.5695,0.0511,1.82485,13.757
2021-06-02,37568.68,2706.22,401.54,57.8,187.14,12.096,1.7534,1.0241,6.3695,1.278,0.4188,1.1757,0.07804,68.403,1.2138,0.6139,0.12573,30.67,14.747,1.0517,0.008754,0.12325,1.1463,0.35097,0.7969,294.63,164.35,0.034641,0.0438,202.42,6.4511,7.944,1.5794,0.05164,1.7996,14.86
2021-06-03,39246.79,2857.25,428.48,61.321,193.5,12.41,1.8453,1.045,6.5335,1.3829,0.4253,1.2259,0.08223,69.864,1.2575,0.6505,0.14323,32.198,15.325,1.0986,0.009274,0.13955,1.1887,0.40705,0.83,309.57,172.95,0.035518,0.04846,210.25,6.6996,9.573,1.65,0.05505,1.82434,16.665
2021-06-04,36829.0,2689.51,390.7,56.25,178.44,11.296,1.7077,0.9683,6.0142,1.2558,0.3845,1.1125,0.07714,64.72,1.1474,0.5863,0.12902,28.826,13.875,1.0087,0.008559,0.12624,1.0668,0.36599,0.7609,287.36,155.28,0.032123,0.04314,191.25,6.192,8.841,1.5,0.0487,1.63024,15.067
2021-06-05,35513.2,2627.73,390.08,55.635,172.94,10.927,1.6551,0.923,5.7776,1.2156,0.37488,1.06,0.07552,63.122,1.1067,0.5619,0.12534,27.129,14.13,0.9579,0.008355,0.12037,1.04,0.35295,0.7506,264.01,153.17,0.031068,0.04112,185.23,5.873,8.95,1.4541,0.04927,1.52665,14.858
2021-06-06,35796.31,2711.92,393.73,56.7,176.41,11.07,1.6771,0.947,5.8457,1.2525,0.38053,1.1057,0.07745,64.086,1.1533,0.5927,0.12766,27.532,16.297,1.0378,0.008559,0.12362,1.0612,0.35291,0.7628,272.5,149.63,0.032299,0.04114,185.45,6.0297,8.844,1.4787,0.05515,1.58189,15.125
2021-06-07,33552.79,2592.05,357.96,51.08,161.95,9.701,1.5659,0.8618,5.1894,1.0948,0.3463,0.9891,0.0717,58.01,1.0402,0.531,0.11458,24.584,14.208,0.935,0.007787,0.11112,0.953,0.30655,0.6948,249.02,135.72,0.029729,0.03709,172.58,5.364,8.729,1.3376,0.048,1.48478,13.46
2021-06-08,33380.81,2507.23,352.5,48.735,160.63,9.376,1.5819,0.8731,5.0502,1.1481,0.34928,0.9635,0.07242,56.681,1.0052,0.5248,0.11285,24.076,14.418,0.9221,0.007943,0.10809,0.9547,0.31507,0.6696,253.61,130.88,0.02846,0.03589,166.22,5.3592,8.92,1.3308,0.05043,1.47931,13.56
2021-06-09,37388.05,2610.18,375.54,51.297,172.56,9.934,1.6279,0.9218,5.3404,1.182,0.36501,1.0116,0.07536,62.32,1.0451,0.5432,0.11996,25.585,14.592,0.9842,0.008231,0.115,0.9663,0.31454,0.7029,274.87,145.05,0.029771,0.0394,176.76,5.5175,9.385,1.3708,0.07322,1.49033,13.932
2021-06-10,36675.72,2471.09,351.94,50.561,168.16,9.73,1.5328,0.8686,5.0799,1.1132,0.33887,0.9709,0.07257,57.894,0.9849,0.5144,0.11204,23.114,14.028,0.9379,0.007834,0.10851,0.9343,0.2861,0.6643,255.6,134.0,0.028738,0.03544,170.04,5.0767,8.732,1.2924,0.06629,1.36286,12.829
2021-06-11,37331.98,2354.01,345.75,47.443,162.83,9.06,1.4371,0.8471,4.9157,1.0393,0.31816,0.927,0.06919,56.865,0.905,0.4995,0.10482,21.478,14.075,0.8579,0.00752,0.10228,0.8635,0.27147,0.6466,242.89,124.74,0.027774,0.03423,165.71,4.7734,7.943,1.3013,0.05394,1.2507,11.95
2021-06-12,35546.11,2370.74,343.7,46.25,161.8,8.578,1.4789,0.8326,4.8302,1.0177,0.32784,0.8992,0.06804,55.195,0.8972,0.4843,0.10624,21.67,14.629,0.784,0.007354,0.09881,0.8523,0.25456,0.6168,243.04,125.85,0.026455,0.03268,163.5,4.6416,7.808,1.237,0.05305,1.33727,11.616
2021-06-13,39020.57,2509.33,365.8,49.201,170.85,9.243,1.5566,0.8832,5.0874,1.091,0.34486,0.9511,0.07153,58.998,0.9465,0.4948,0.11244,23.312,15.177,0.8681,0.008202,0.10765,0.8951,0.28271,0.6486,260.75,133.06,0.027951,0.03505,172.55,5.05,8.771,1.3056,0.05724,1.46641,12.53
2021-06-14,40516.29,2580.77,370.19,50.735,179.89,9.428,1.5769,0.8906,5.2992,1.129,0.343,0.9641,0.07203,59.304,0.9871,0.5085,0.11334,24.973,15.666,0.8912,0.008289,0.11048,0.9105,0.29139,0.6716,275.57,139.0,0.029394,0.03741,177.91,5.2056,9.062,1.4269,0.05663,1.54737,13.301
2021-06-15,40144.04,2543.54,366.48,50.139,175.15,9.257,1.5552,0.8663,5.1808,1.1186,0.33352,0.9624,0.07174,58.154,1.1075,0.513,0.11135,24.482,16.579,0.8658,0.008067,0.10735,0.8936,0.2903,0.6906,278.15,136.58,0.02902,0.03757,171.94,5.1827,8.915,1.4015,0.05646,1.62868,12.951
2021-06-16,38349.01,2367.89,347.22,48.639,166.57,8.694,1.4851,0.832,4.8657,1.0665,0.31766,0.9165,0.06895,55.351,1.0095,0.5034,0.10752,23.044,16.936,0.8172,0.007755,0.1041,0.8677,0.29433,0.656,262.94,137.31,0.027293,0.03875,164.5,5.056,8.973,1.3984,0.05289,1.4786,13.425
2021-06-17,38092.97,2373.28,352.85,48.623,167.08,8.632,1.4826,0.8419,4.8725,1.1005,0.31751,0.9082,0.0739,55.552,1.0726,0.4981,0.10726,23.396,18.35,0.8242,0.007689,0.1035,0.8751,0.29256,0.6576,277.12,142.27,0.026825,0.03733,163.93,5.0373,9.519,1.401,0.05197,1.50324,13.618
2021-06-18,35819.84,2234.09,337.16,45.422,156.34,8.02,1.4163,0.7972,4.564,1.0119,0.29725,0.8492,0.06962,52.568,0.9871,0.4628,0.09957,21.233,16.448,0.7619,0.007206,0.0963,0.8169,0.26762,0.6104,265.77,132.88,0.025468,0.03503,155.32,4.6319,9.011,1.2805,0.04856,1.38,12.472
2021-06-19,35483.72,2164.67,334.01,44.445,152.49,7.672,1.3839,0.7582,4.4597,0.964,0.28853,0.8346,0.06827,50.864,0.9541,0.452,0.09639,20.246,15.839,0.7464,0.007011,0.09304,0.7885,0.25588,0.5958,267.9,127.9,0.024234,0.03531,150.94,4.4689,8.811,1.238,0.04822,1.35812,11.85
2021-06-20,35600.16,2243.47,339.08,44.679,154.88,7.545,1.4263,0.7741,4.5069,0.9605,0.29739,0.8325,0.06768,50.956,0.9606,0.5034,0.0984,21.646,17.904,0.7205,0.007439,0.09567,0.7898,0.26132,0.6005,264.53,131.81,0.02362,0.03531,153.28,4.5779,8.7,1.2491,0.05012,1.39814,11.977
2021-06-21,31608.93,1885.49,270.76,32.046,124.46,5.478,1.174,0.6067,3.5181,0.7499,0.23581,0.6215,0.05351,39.461,0.7441,0.4273,0.07332,17.365,13.972,0.5021,0.005966,0.07225,0.6018,0.19472,0.5105,203.05,101.3,0.017301,0.0268,123.09,3.4552,6.518,0.9377,0.03702,1.09807,9.519
2021-06-22,32509.56,1879.28,262.1,30.115,119.64,4.997,1.1567,0.5468,3.3869,0.7139,0.23503,0.5813,0.05103,36.545,0.7093,0.3695,0.07176,16.85,12.544,0.4694,0.005448,0.06863,0.5799,0.1878,0.4836,201.81,106.5,0.01617,0.0248,119.37,3.3235,6.488,0.9181,0.03522,1.07596,9.002
2021-06-23,33678.07,1968.14,296.25,33.453,129.1,5.898,1.2512,0.6383,3.6732,0.7961,0.25546,0.6275,0.05797,40.763,0.7848,0.3801,0.07614,18.395,13.109,0.5098,0.005925,0.07368,0.6432,0.20455,0.5508,218.51,111.79,0.0186,0.02901,127.43,3.7162,6.918,1.046,0.03983,1.17646,9.613
2021-06-24,34663.09,1989.52,308.62,34.978,134.58,6.175,1.3604,0.6731,3.924,0.8391,0.2688,0.66,0.06611,43.151,0.813,0.3769,0.08077,19.06,13.535,0.5747,0.006093,0.07898,0.6623,0.21317,0.5735,225.74,112.82,0.019548,0.02866,131.43,3.9014,7.304,1.0742,0.04062,1.20227,10.386
2021-06-25,31584.45,1808.82,280.81,31.229,125.0,5.512,1.2521,0.6111,3.5333,0.771,0.24091,0.5981,0.06139,39.35,0.724,0.3533,0.07209,16.87,12.973,0.514,0.005563,0.06936,0.6011,0.1869,0.5179,194.95,100.08,0.017821,0.02563,119.77,3.5158,6.677,0.9419,0.03534,1.03904,9.066
2021-06-26,32283.65,1829.64,279.65,31.167,126.89,5.822,1.2521,0.6162,3.5712,0.7872,0.2494,0.612,0.06274,40.555,0.7259,0.3637,0.074,16.952,13.579,0.5552,0.005647,0.07002,0.6007,0.18698,0.5111,202.84,103.61,0.018492,0.02503,124.32,3.5499,6.557,0.953,0.03531,1.07699,9.596
2021-06-27,34700.34,1982.28,290.87,31.961,132.6,6.16,1.338,0.6484,3.7766,0.7979,0.25979,0.6298,0.06479,42.307,0.7388,0.3685,0.07806,18.406,13.867,0.5636,0.005911,0.07213,0.6381,0.19229,0.541,211.92,107.71,0.018889,0.02646,127.22,3.7151,6.918,1.0044,0.03726,1.11376,10.087
2021-06-28,34494.89,2084.41,290.0,33.171,137.69,6.323,1.326,0.6444,3.8507,0.8205,0.26349,0.6576,0.06532,43.351,0.7632,0.3738,0.07942,18.83,14.142,0.5991,0.005948,0.08006,0.7013,0.20999,0.5575,213.17,118.0,0.019827,0.02673,132.23,3.8691,6.929,1.0293,0.0378,1.12095,10.89
2021-06-29,35911.73,2165.33,300.79,35.148,144.2,7.566,1.373,0.7063,4.1289,0.8432,0.2832,0.7183,0.06793,56.829,0.8184,0.3952,0.09008,19.535,15.413,0.6821,0.006248,0.08619,0.7271,0.2231,0.5866,217.89,126.49,0.021902,0.03028,140.85,4.2251,7.122,1.0922,0.03963,1.17193,11.65
2021-06-30,35045.0,2275.68,303.71,36.648,144.26,7.68,1.3853,0.7063,4.1383,0.8676,0.28389,0.7495,0.06828,57.551,0.8365,0.3888,0.09134,19.516,16.329,0.8245,0.006132,0.08791,0.7425,0.22804,0.6158,223.06,130.91,0.022451,0.02937,145.62,4.3747,6.917,1.1631,0.04022,1.16878,12.045
2021-07-01,33504.69,2106.41,287.43,34.097,137.02,7.062,1.3313,0.6591,3.9227,0.8002,0.2689,0.7018,0.06471,53.076,0.8043,0.3813,0.08424,18.186,15.821,0.735,0.005876,0.08205,0.6892,0.25016,0.5813,205.44,120.17,0.021505,0.02681,138.16,4.1368,6.297,1.14,0.0365,1.07275,11.033
2021-07-02,33786.55,2154.13,287.17,35.438,136.85,7.06,1.3946,0.6556,3.9224,0.8277,0.26287,0.7089,0.06657,53.737,0.8172,0.3758,0.08655,18.274,16.086,0.7143,0.005883,0.08151,0.691,0.25092,0.5812,211.35,118.5,0.025264,0.02664,135.35,4.1447,6.243,1.1229,0.03592,1.10263,11.795
2021-07-03,34669.13,2226.99,298.13,36.348,140.17,7.251,1.4045,0.6732,4.0504,0.8306,0.26394,0.7132,0.06683,56.877,0.8333,0.3845,0.08736,18.543,16.188,0.7438,0.006057,0.0823,0.7024,0.26797,0.589,214.86,116.22,0.025185,0.02826,138.81,4.5947,6.272,1.15,0.03626,1.11802,11.8
2021-07-04,35286.51,2322.69,307.62,37.545,144.95,7.395,1.4615,0.696,4.061,0.8455,0.26814,0.7206,0.06736,56.363,0.8507,0.3869,0.08778,19.242,16.891,0.7595,0.006169,0.083,0.7246,0.27594,0.606,219.92,120.25,0.025675,0.02911,140.22,4.5299,6.34,1.1711,0.03664,1.14733,12.307
2021-07-05,33690.14,2196.53,302.02,35.916,137.71,6.952,1.4039,0.6526,3.8101,0.822,0.25326,0.7149,0.06448,53.683,0.8979,0.3731,0.08342,18.362,15.974,0.8009,0.005957,0.07964,0.6933,0.27501,0.5663,214.47,111.17,0.02418,0.02702,132.52,4.4189,5.938,1.105,0.03767,1.10063,13.531
2021-07-06,34220.01,2322.5,319.92,36.88,138.87,7.167,1.4157,0.6648,3.8776,0.8522,0.26043,0.7297,0.06494,54.649,0.9021,0.4007,0.08446,20.073,16.191,0.7976,0.006029,0.08083,0.7131,0.28923,0.5929,221.75,117.51,0.024184,0.02924,134.94,4.5508,6.123,1.1754,0.0372,1.13028,13.136
2021-07-07,33862.12,2316.57,327.51,36.998,137.41,7.086,1.404,0.6522,3.8249,0.8887,0.25641,0.7668,0.06433,52.813,0.9283,0.3974,0.0834,19.788,16.542,0.8286,0.005991,0.08135,0.7897,0.27141,0.6134,215.17,118.55,0.023928,0.03168,135.15,4.5056,6.369,1.4049,0.03796,1.128,12.939
2021-07-08,32875.71,2116.33,310.14,34.018,132.15,6.495,1.327,0.6215,3.5959,0.8154,0.24286,0.7025,0.06106,49.471,1.0412,0.3691,0.07607,18.353,14.806,0.7214,0.00574,0.07484,0.8455,0.26782,0.5679,205.23,109.46,0.020973,0.02861,126.48,4.0768,6.137,1.2108,0.0358,1.04172,11.916
2021-07-09,33815.81,2146.99,317.09,34.674,134.58,6.776,1.3504,0.6369,4.2174,0.8191,0.24566,0.6995,0.06219,50.084,0.9786,0.3727,0.07703,18.656,15.0,0.7407,0.005803,0.07503,0.8384,0.28606,0.5696,212.87,111.01,0.021263,0.0285,128.41,4.1638,6.069,1.29,0.04307,1.052,13.181
2021-07-10,33502.87,2110.69,316.12,34.062,133.99,6.639,1.3356,0.6246,3.9633,0.7916,0.24478,0.6881,0.06142,49.135,0.9184,0.3664,0.07597,18.204,14.189,0.7434,0.005689,0.07295,0.7901,0.28287,0.5575,209.7,108.12,0.020736,0.02813,128.42,4.0625,5.9,1.2873,0.04061,1.0302,14.425
2021-07-11,34258.99,2140.45,322.16,34.203,134.28,6.7,1.3485,0.6364,4.0766,0.8403,0.24595,0.7031,0.06184,49.704,0.9519,0.3811,0.07768,18.383,14.31,0.7617,0.005761,0.07395,0.7967,0.28901,0.5629,211.52,110.84,0.0215,0.03042,128.44,4.1632,5.94,1.3799,0.046,1.04231,14.077
2021-07-12,33086.63,2031.58,316.12,33.747,133.38,6.548,1.3126,0.6288,4.1873,0.7931,0.23834,0.6922,0.06004,47.689,0.9104,0.3714,0.07495,17.518,13.932,0.7601,0.005621,0.07179,0.7525,0.26604,0.5484,206.25,107.68,0.021302,0.02872,126.62,4.0631,5.56,1.3058,0.04884,0.99456,12.981
2021-07-13,32729.77,1940.15,308.94,33.463,131.44,6.212,1.265,0.6192,3.8909,0.7559,0.23222,0.7143,0.05937,45.544,0.8598,0.3639,0.07294,16.87,13.533,0.8291,0.005462,0.06916,0.7158,0.2387,0.5357,203.83,104.1,0.020447,0.02762,123.93,3.8956,5.284,1.219,0.0516,0.94572,12.092
2021-07-14,32820.02,1994.58,309.4,32.839,131.07,6.2,1.2635,0.6197,3.7983,0.7408,0.23994,0.6909,0.05989,45.61,0.8336,0.3737,0.07256,16.936,13.594,0.767,0.005484,0.07127,0.717,0.24286,0.531,203.38,104.55,0.020158,0.02708,123.25,3.8973,5.166,1.3206,0.04923,0.92959,11.747
2021-07-15,31880.0,1919.51,316.11,31.406,125.86,5.92,1.2258,0.5979,3.6707,0.6936,0.24081,0.6536,0.05784,43.235,0.7868,0.3554,0.06904,15.764,13.086,0.726,0.005239,0.06734,0.671,0.22473,0.5069,196.71,100.17,0.019146,0.02492,122.87,3.7647,4.876,1.2506,0.0461,0.87913,11.474
2021-07-16,31383.87,1876.26,302.88,29.665,120.65,5.528,1.1708,0.5893,3.6529,0.6568,0.23513,0.6227,0.05562,41.153,0.7371,0.3579,0.06521,15.234,13.447,0.753,0.005015,0.06174,0.6201,0.20001,0.5494,192.95,93.06,0.01806,0.02277,114.77,3.597,4.416,1.1797,0.04019,0.81149,11.149
2021-07-17,31520.07,1899.59,300.52,29.589,119.95,5.565,1.1721,0.5821,3.6562,0.6872,0.2326,0.634,0.05597,41.459,0.7903,0.3519,0.0655,15.352,13.168,0.7084,0.005169,0.0622,0.6273,0.21857,0.5341,197.56,93.16,0.018432,0.02324,116.08,3.6709,4.437,1.1911,0.03752,0.80126,11.022
2021-07-18,31778.56,1891.64,302.1,29.733,119.17,5.67,1.1813,0.5866,3.6353,0.6833,0.22977,0.6611,0.05592,41.88,0.7666,0.3526,0.06755,15.47,13.166,0.7055,0.005114,0.06325,0.6228,0.23281,0.5189,199.41,93.95,0.018556,0.02615,115.78,3.6544,4.433,1.1847,0.03945,0.7937,10.972
2021-07-19,30839.65,1818.73,280.54,27.702,113.13,5.314,1.1225,0.557,3.437,0.6247,0.21148,0.6055,0.05345,41.582,0.7277,0.3323,0.0618,14.528,12.832,0.6591,0.004795,0.05811,0.5842,0.22468,0.4955,189.02,89.25,0.017635,0.02228,137.98,3.3424,4.071,1.0748,0.03623,0.73285,9.98
2021-07-20,29790.35,1786.03,264.44,25.845,107.29,4.977,1.0539,0.5284,3.2596,0.59,0.21192,0.5684,0.05045,39.311,0.6807,0.3181,0.05773,13.742,11.871,0.6001,0.004455,0.0534,0.5476,0.26,0.4661,182.89,85.65,0.017964,0.02074,125.26,3.1716,3.658,0.9953,0.0345,0.68892,9.443
2021-07-21,32144.51,1995.5,293.26,27.907,117.74,5.388,1.1711,0.5719,3.5026,0.6491,0.22825,0.6127,0.05388,42.905,0.7456,0.337,0.06605,15.297,12.752,0.6524,0.004785,0.05862,0.6358,0.26425,0.5033,196.77,95.18,0.019419,0.0231,139.02,3.464,4.418,1.0972,0.03856,0.88833,10.481
2021-07-22,32287.83,2024.56,293.36,28.93,120.67,5.6,1.1856,0.592,3.5647,0.6513,0.26356,0.6268,0.05526,43.395,0.7708,0.3405,0.06777,16.071,14.104,0.6707,0.004895,0.06207,0.6418,0.26815,0.5128,197.7,97.6,0.020141,0.02514,142.2,3.587,4.842,1.1235,0.03821,0.88062,11.377
2021-07-23,33634.09,2124.25,299.27,29.568,124.24,5.87,1.2077,0.6091,3.6341,0.6852,0.26925,0.6447,0.056,45.814,0.7982,0.3573,0.07099,16.502,14.348,0.6797,0.005155,0.06305,0.6507,0.28779,0.5252,203.96,97.73,0.021322,0.02537,142.76,3.7027,5.013,1.2432,0.03926,0.94856,11.442
2021-07-24,34258.14,2184.75,301.56,30.712,125.99,6.088,1.2327,0.6085,3.6674,0.7329,0.26706,0.6589,0.05727,49.414,0.8075,0.356,0.07219,16.683,14.973,0.7003,0.005202,0.06458,0.6574,0.2796,0.5358,208.52,99.26,0.024234,0.02589,140.89,3.7241,5.608,1.2988,0.03952,0.94834,11.426
2021-07-25,35381.02,2189.79,302.56,30.759,127.68,6.213,1.2284,0.6069,3.6587,0.7427,0.26172,0.6699,0.05791,48.433,0.8259,0.3559,0.07438,16.746,15.406,0.7075,0.005339,0.0742,0.6587,0.34563,0.542,212.91,100.44,0.023425,0.02795,139.6,3.7793,6.127,1.3652,0.04004,0.9391,11.446
2021-07-26,37237.6,2228.08,304.0,32.451,131.06,6.312,1.2551,0.6234,3.6795,0.7569,0.26019,0.6763,0.05842,48.373,0.8388,0.3783,0.07754,18.028,14.97,0.7453,0.005932,0.07424,0.6755,0.31642,0.5475,218.07,101.33,0.022869,0.02686,142.17,3.7911,5.638,1.2862,0.04022,1.01403,11.386
2021-07-27,39457.87,2299.49,313.48,34.072,134.74,6.514,1.2799,0.6451,3.7556,0.8796,0.2629,0.7047,0.06019,49.515,0.8677,0.3896,0.08396,19.489,15.061,0.7566,0.006306,0.07648,0.7105,0.35495,0.5724,225.59,102.85,0.02328,0.02808,146.04,3.9307,5.968,1.3482,0.0419,1.04,11.702
2021-07-28,40019.56,2300.9,313.8,34.555,140.42,6.638,1.2875,0.7327,3.9195,0.8423,0.27016,0.7072,0.0607,49.275,0.8683,0.3782,0.08283,19.109,15.63,0.7575,0.006218,0.0742,0.7071,0.34348,0.5714,235.44,105.88,0.023316,0.0278,152.63,3.9391,5.805,1.3318,0.04104,1.01803,11.589
2021-07-29,40016.48,2382.92,317.03,35.231,141.44,6.766,1.2856,0.7488,3.9667,0.8496,0.27244,0.7457,0.06185,49.379,0.9188,0.4008,0.08266,19.37,15.738,0.7966,0.006245,0.07592,0.7575,0.389,0.5946,241.67,107.84,0.02411,0.03011,164.24,4.1039,6.036,1.3972,0.04185,1.02794,11.799
2021-07-30,42206.37,2461.81,322.58,41.66,145.51,7.228,1.3108,0.7521,4.0684,0.8352,0.27926,0.8147,0.06325,50.963,0.9888,0.4003,0.08596,22.269,16.261,0.8208,0.006373,0.08048,0.7797,0.37801,0.6143,242.01,109.91,0.026136,0.02988,165.36,4.2468,5.98,1.4417,0.04142,1.06595,12.14
2021-07-31,41461.83,2531.05,332.38,45.81,144.37,7.986,1.3193,0.746,4.068,0.9318,0.28422,0.8577,0.06396,51.324,1.0024,0.4021,0.08962,22.713,16.587,0.8193,0.006315,0.08365,0.8192,0.40334,0.6519,239.86,111.15,0.0274,0.0328,163.77,4.4565,6.102,1.4413,0.04235,1.08246,12.598
2021-08-01,39845.44,2555.69,332.59,42.102,140.31,7.332,1.3142,0.7242,3.9414,0.8735,0.27504,0.7994,0.0632,50.245,0.992,0.3924,0.08574,22.062,15.775,0.7825,0.006225,0.07955,0.7794,0.39102,0.659,235.45,115.53,0.025413,0.03097,160.19,4.2991,5.75,1.3719,0.04216,1.04943,12.312
2021-08-02,39147.82,2606.93,330.55,43.389,141.35,7.986,1.3083,0.738,4.027,0.8955,0.27437,0.8183,0.06463,51.325,1.0239,0.3883,0.08606,23.472,16.115,0.7883,0.006227,0.08158,0.8171,0.38177,0.6556,232.58,115.26,0.025796,0.03151,161.75,4.3664,5.825,1.3871,0.04188,1.0454,12.476
2021-08-03,38207.05,2509.04,323.43,41.473,138.49,7.779,1.3696,0.7136,4.0245,0.8512,0.27433,0.8212,0.06403,49.451,1.0121,0.3888,0.0854,23.942,16.069,0.7709,0.006138,0.07885,0.8576,0.374,0.6408,226.02,114.05,0.02455,0.02982,156.41,4.2018,5.915,1.355,0.04096,1.02249,12.12
2021-08-04,39723.18,2724.78,334.77,43.64,142.57,7.993,1.3765,0.731,4.1142,0.8751,0.28056,0.8502,0.06737,51.576,1.0489,0.4232,0.08841,24.193,16.277,0.7965,0.006376,0.08121,0.87,0.39503,0.6693,244.38,118.08,0.025289,0.03106,161.58,4.3333,6.069,1.4059,0.04293,1.05387,12.808
2021-08-05,40862.46,2826.99,337.91,43.891,143.53,8.133,1.3859,0.7327,4.1876,0.88,0.28022,0.8545,0.07013,52.431,1.0637,0.4392,0.09082,24.057,16.365,0.8006,0.006532,0.08607,0.8884,0.41578,0.6781,252.84,119.03,0.026789,0.0342,164.41,4.4661,7.135,1.4078,0.04581,1.06558,13.032
2021-08-06,42836.87,2891.58,342.39,44.473,147.95,8.752,1.4025,0.7474,4.3191,0.9197,0.28532,0.8824,0.07196,53.1,1.1064,0.5248,0.09665,23.89,16.654,0.8346,0.007851,0.09123,0.8964,0.41292,0.6962,263.09,126.93,0.02775,0.03501,167.19,4.728,6.887,1.4441,0.0468,1.08093,13.589
2021-08-07,44572.54,3160.31,356.18,46.954,155.92,10.89,1.4727,0.8162,4.5919,0.9394,0.30745,0.9176,0.07527,60.587,1.1257,0.5034,0.10371,24.694,17.348,0.8649,0.007848,0.09321,0.9334,0.40583,0.7204,271.83,134.17,0.028622,0.03794,170.34,5.0656,6.936,1.4963,0.0502,1.16618,14.006
