Date,ETHUSDT WAVESUSDT_cum_rets,NEOUSDT ATOMUSDT_cum_rets,LTCUSDT ONTUSDT_cum_rets,LTCUSDT HOTUSDT_cum_rets,LTCUSDT IOSTUSDT_cum_rets,LTCUSDT MITHUSDT_cum_rets,QTUMUSDT IOSTUSDT_cum_rets,EOSUSDT MITHUSDT_cum_rets,XLMUSDT ZILUSDT_cum_rets,XLMUSDT MATICUSDT_cum_rets,ONTUSDT ONGUSDT_cum_rets,ONTUSDT IOSTUSDT_cum_rets,ETCUSDT ICXUSDT_cum_rets,ETCUSDT NULSUSDT_cum_rets,ETCUSDT ONGUSDT_cum_rets,ETCUSDT ZILUSDT_cum_rets,ETCUSDT IOSTUSDT_cum_rets,ICXUSDT LINKUSDT_cum_rets,NULSUSDT ONGUSDT_cum_rets,ONGUSDT IOSTUSDT_cum_rets,HOTUSDT IOSTUSDT_cum_rets,ZRXUSDT MATICUSDT_cum_rets,FETUSDT IOSTUSDT_cum_rets,BATUSDT MATICUSDT_cum_rets
2019-12-02,1.3822272560397781,0.8655716541202171,1.1475430915205882,1.6350988321091502,1.3742946471199604,1.2091088045909615,1.2248540875307647,0.9078395949431197,1.2309764439837367,1.1665386873084809,1.3222497581206631,1.1887183196835522,1.3328576858194525,1.2538751780353037,1.265849925662282,1.4167396420394176,0.8721151514686336,1.2681127293563708,1.195733542816331,1.1704248041952396,1.3384901437975736,0.9955410043113577,1.2098582234774267,1.20439844982149
2019-12-03,1.3822272560397781,0.8655716541202171,1.1475430915205882,1.6349101084466882,1.385929903835488,1.2091088045909615,1.2396219143788696,0.9216407144351311,1.3220455601396721,1.074086284762132,1.3222497581206631,1.2041009177727586,1.3328576858194525,1.2520505629342304,1.243148349543106,1.4167396420394176,0.8839748390345057,1.2681127293563708,1.2180169745476432,1.1704248041952396,1.3164862434710816,0.9085706709898114,1.191512785355694,1.120691002148568
2019-12-04,1.3822272560397781,0.8655716541202171,1.1475430915205882,1.6349101084466882,1.4136308613309494,1.228009852135353,1.258145770159592,0.9101004461916211,1.2773907912774998,0.9925055866196525,1.3222497581206631,1.2229161049147825,1.3328576858194525,1.2644517012945813,1.2608995126243527,1.443472400129798,0.9029871768806639,1.2681127293563708,1.1981496518035717,1.1704248041952396,1.273043318917422,0.8276927388146231,1.1605776217773358,1.0376664711969381
2019-12-05,1.3790366863978663,0.8655716541202171,1.1475430915205882,1.6349101084466882,1.3993790906712467,1.2344511835870273,1.2376130179366072,0.8972969304165468,1.3265921957308373,0.9529311947362485,1.3222497581206631,1.2030556952524307,1.3328576858194525,1.2644517012945813,1.2819856873110775,1.4110676243353857,0.884630450389858,1.2681127293563708,1.1726011069467972,1.1704248041952396,1.312589802162138,0.7911632234728844,1.203289624741378,1.0015396786169632
2019-12-06,1.3861839473861663,0.8855423638118489,1.1475430915205882,1.625060491715774,1.3993119820814277,1.2344511835870273,1.2286016174485237,0.9191308935792774,1.3265921957308373,0.7588971716108319,1.3315337759367196,1.1917219340447849,1.3332338751612847,1.2644517012945813,1.2847132473902991,1.3749352957189114,0.8847339020248013,1.2681127293563708,1.1822449653823872,1.1704248041952396,1.3322305460523127,0.6117671350299668,1.2138982267004843,0.818117326227371
2019-12-07,1.399011114553238,0.8899764239851964,1.1475430915205882,1.6205618047338555,1.3931858713457275,1.2344511835870273,1.2145626744773428,0.9191308935792774,1.3265921957308373,0.8210012803797497,1.3365228474694455,1.1778813773115282,1.3240631030883716,1.2644517012945813,1.2946269086383397,1.3479469707139478,0.8717949602300987,1.2681127293563708,1.1828979998374618,1.1704248041952396,1.3524652405808204,0.6684482133588008,1.2138982267004843,0.8755738169102508
2019-12-08,1.399011114553238,0.9024764306095107,1.1475430915205882,1.6187454742769138,1.4153420260292902,1.2113244892580732,1.2314676329059446,0.8831743013013101,1.3231949641665939,0.7596192413165398,1.3659657914404364,1.2058058339216726,1.33083991789641,1.2644517012945813,1.332538545212159,1.3507379513864022,0.8924165656367837,1.2681127293563708,1.2204381763256724,1.1704248041952396,1.3524652405808204,0.6106337831534105,1.2138982267004843,0.8170096232935277
2019-12-09,1.399011114553238,0.9024764306095107,1.1593996046333979,1.6192072523575565,1.4183876736300607,1.2257686163521795,1.235847959025761,0.8975397757785447,1.380948407851744,0.9654207195456732,1.3659657914404364,1.1973773169535211,1.327625574867726,1.2641221605558421,1.3552549241992828,1.3882062041356895,0.8884575770334547,1.2681127293563708,1.2204381763256724,1.1704248041952396,1.3524652405808204,0.8020925648457685,1.2138982267004843,1.0124402493585158
2019-12-10,1.399011114553238,0.9024764306095107,1.1593996046333979,1.6006905157560922,1.3659682050080408,1.2452042539557133,1.305194088985839,0.9138102326949961,1.4520328839694039,1.9025941915062936,1.3659657914404364,1.2607122200099397,1.3654534913762453,1.3027609296622227,1.4066290936242756,1.441667181062692,0.9500537698441047,1.2681127293563708,1.2204381763256724,1.1704248041952396,1.3524652405808204,1.631352172512831,1.2138982267004843,1.8679422564538692
2019-12-11,1.4528335904625307,0.9024764306095107,1.1656290033165928,1.608457356108795,1.3546284109720428,1.2452042539557133,1.2834436208668845,0.8684177706152554,1.4418533006797942,1.9395764515977834,1.3762888104584545,1.2607122200099397,1.3812514428862142,1.3066883052791751,1.4191897238853866,1.441667181062692,0.9306058759886906,1.2681127293563708,1.2309119921114138,1.1704248041952396,1.3524652405808204,1.6662435279603784,1.2138982267004843,1.8998704345910293
2019-12-12,1.427098341870619,0.9024764306095107,1.1673771973553155,1.6122870317983118,1.3514859681376699,1.2452042539557133,1.2631893934036944,0.9106291267713659,1.503481211264606,1.8063291173540892,1.368203237544614,1.2539648087671087,1.3974404730263195,1.2970755509896346,1.4099191552780583,1.441667181062692,0.9196686268070272,1.2681127293563708,1.2260457531925122,1.1704248041952396,1.3524652405808204,1.5520642552380384,1.2138982267004843,1.7800158374894344
2019-12-13,1.4311270365717257,0.938656912375569,1.174702373926165,1.626340042202417,1.3666300639505036,1.2452042539557133,1.2821474655258653,0.9106291267713659,1.503481211264606,1.824001141994402,1.3719288314418465,1.2761644357195931,1.3974404730263195,1.295958555241509,1.42270934512021,1.441667181062692,0.9409463254250567,1.2681127293563708,1.2420185099484367,1.1704248041952396,1.3524652405808204,1.564946740777848,1.2138982267004843,1.7858730077438345
2019-12-14,1.3832974758305068,0.8999508558562229,1.174702373926165,1.6402322087520997,1.360386280396818,1.2452042539557133,1.282245385784052,0.9106291267713659,1.503481211264606,1.6568022521252264,1.3636090339592113,1.262169248309117,1.3974404730263195,1.292773132827942,1.4084872885387623,1.441667181062692,0.9243068344578048,1.2681127293563708,1.2213805112035403,1.1704248041952396,1.3524652405808204,1.4256665281567305,1.2138982267004843,1.6419051937482116
2019-12-15,1.361834287812648,0.8802491795988302,1.174702373926165,1.6331501235853678,1.362885633843021,1.2452042539557133,1.2861632143844386,0.9106291267713659,1.503481211264606,1.698572392964679,1.371962027948942,1.2642269286733798,1.3974404730263195,1.3058411794992568,1.422593810138289,1.4409519884387703,0.9280333136626291,1.303014240504261,1.2284004352168638,1.1704248041952396,1.3524652405808204,1.4654492133619819,1.2138982267004843,1.6755774286753569
2019-12-16,1.3100672021332214,0.9206410646957206,1.174702373926165,1.607427210340719,1.362885633843021,1.2436585589079825,1.2707508793015705,0.9106291267713659,1.503481211264606,1.6302065280711084,1.3524776842279196,1.241663403200852,1.3974404730263195,1.2906563588479512,1.3986690864754903,1.4123246091824144,0.9079921312573309,1.2623876701985592,1.198957539403997,1.1704248041952396,1.3524652405808204,1.4141972035402732,1.2138982267004843,1.6181336492846259
2019-12-17,1.2145149791357206,0.9626480025310635,1.1724415366505039,1.614062388193448,1.3565865120466942,1.2855386204066999,1.2609363320716331,0.9106291267713659,1.503481211264606,1.5472593054073416,1.341458750449967,1.2199671547339521,1.3745407335506874,1.2663725309594636,1.39172809522898,1.3856358545317136,0.8991320277246981,1.156657531295211,1.1883510333397267,1.1227928039131254,1.2885270537647857,1.3517327572224311,1.2138982267004843,1.5595501281915383
2019-12-18,1.27610932279062,0.9626480025310635,1.1870667798989518,1.6014010860016452,1.3466991864143296,1.2855386204066999,1.2990150701415084,0.944901460526034,1.6202210180793255,1.5893967764211872,1.4216641166992576,1.2778861884988997,1.3921958544120019,1.2691971968912659,1.4584525398127939,1.4392710280631709,0.9278782716136221,1.2039083409531157,1.2799703664661253,1.196125591464878,1.3983353265937495,1.3704834324428599,1.3180015918619665,1.5878432099782458
2019-12-19,1.2654295704857197,0.9626480025310635,1.1870667798989518,1.5921266470787816,1.343767461341843,1.2855386204066999,1.3054876885398683,0.9629021546159098,1.5858143977565904,1.6227000503729905,1.3913726850393306,1.2778861884988997,1.3839930404820793,1.2591506351891961,1.4332035949488802,1.418373328986788,0.9278782716136221,1.1727488190444797,1.2799703664661253,1.1773908525829597,1.3816443015583524,1.4107119402171633,1.2980816874484857,1.6173524409173456
2019-12-20,1.2972157463392064,0.9626480025310635,1.1870667798989518,1.6018666668236912,1.3013819438173706,1.2855386204066999,1.2406391465498967,0.9629021546159098,1.6061910623339333,1.770568214487608,1.4156061587872149,1.2778861884988997,1.3561453065773441,1.2294489490062805,1.481589887088079,1.4003790839568055,0.9278782716136221,1.2262757802094164,1.3046199510630019,1.2665281517688145,1.4793353200628208,1.5397121948025245,1.3850750565834906,1.7503827133181478
2019-12-21,1.2972157463392064,0.9626480025310635,1.1870667798989518,1.6023282216870967,1.3305845924881754,1.2855386204066999,1.2703951538413816,0.9629021546159098,1.5679728180587307,1.900002690887771,1.4365826504002228,1.3147279397356044,1.3612146671593162,1.2035509697688667,1.5067390236180036,1.3724496408578244,0.9636482454719766,1.1953645063261018,1.3202775146249386,1.2665281517688145,1.4793353200628208,1.4232083830883626,1.3850750565834906,1.7503827133181478
2019-12-22,1.2972157463392064,0.9650871075133867,1.1870667798989518,1.6132843085904116,1.3473437823744767,1.2855386204066999,1.2701633595743311,0.9629021546159098,1.5830299776403614,2.0105881212068266,1.4386609356822653,1.3093517429630135,1.373978006328299,1.207544100031968,1.5067390236180036,1.376016787531253,0.9636482454719766,1.2212726068413442,1.3168620913971296,1.2665281517688145,1.4793353200628208,1.5205557791564894,1.3850750565834906,1.854892901357665
2019-12-23,1.3019297044429154,0.9821685251551431,1.1721021803110914,1.6125359398633907,1.3473437823744767,1.2855386204066999,1.2895384200119842,0.9629021546159098,1.5460827518876967,2.0752035141155796,1.4364219232768582,1.328996746342879,1.371853498610819,1.2214915219646558,1.5067390236180036,1.3722095222877118,0.9636482454719766,1.1979731575349943,1.331095877241826,1.2665281517688145,1.4793353200628208,1.5738402328691377,1.3850750565834906,1.90740234488952
2019-12-24,1.2870874257782723,0.9821685251551431,1.1769683461836835,1.6170300698416558,1.3473437823744767,1.2932154703393979,1.2829994945427934,0.9629021546159098,1.5457435839666462,2.013066404485449,1.4147635311232156,1.3240381023413699,1.3819209272580562,1.2359999951231957,1.5067390236180036,1.380726381327586,0.9636482454719766,1.1881687172954314,1.3091713015035906,1.2665281517688145,1.4793353200628208,1.517927043770008,1.3850750565834906,1.852448684369639
2019-12-25,1.2857975713632284,0.9821685251551431,1.1729557805099007,1.6086165252415203,1.3473437823744767,1.2901174238001176,1.2829994945427934,0.9629021546159098,1.5302991993047332,2.042363737726112,1.4271847186859006,1.3412858807401673,1.3819209272580562,1.2096035078266265,1.5067390236180036,1.3612583735609391,0.9636482454719766,1.1557036151890796,1.3199126255264766,1.2665281517688145,1.4793353200628208,1.5433170156671783,1.3850750565834906,1.8759785592106284
2019-12-26,1.2991198152065269,0.9821685251551431,1.178642444140003,1.6159224572039264,1.3473437823744767,1.2689128410020256,1.2829994945427934,0.9629021546159098,1.5236886826901497,2.0414617957553194,1.4275147930569003,1.33702711684097,1.3819209272580562,1.1586409179594128,1.5067390236180036,1.31546462727805,0.9218175023958822,1.1918802883187076,1.3154416485560698,1.2665281517688145,1.4793353200628208,1.5419109246698164,1.3850750565834906,1.8785898047111118
2019-12-27,1.2932827242541354,1.0039453661636597,1.178642444140003,1.6159224572039264,1.3473437823744767,1.254017093020754,1.2829994945427934,0.9485521094589866,1.5430906774721376,2.0727859789648413,1.4403106199762319,1.3462029458322893,1.3843037240889324,1.244234832908586,1.5006155180690894,1.3318467662274875,0.9173407917362892,1.2022240046293282,1.3748825095007198,1.2665281517688145,1.4793353200628208,1.5722808402861448,1.3850750565834906,1.9096733822252583
2019-12-28,1.349838600497192,1.0239726512066174,1.178642444140003,1.602751851755818,1.3335434338954222,1.232377506969322,1.2883877010176938,0.9373304537265901,1.53920813858441,2.0881359622597246,1.4509409409853102,1.3462029458322893,1.3917294999804233,1.244234832908586,1.5121613896801722,1.3442974880251595,0.9380076919470188,1.203052803255826,1.3748825095007198,1.2665281517688145,1.4793353200628208,1.5722808402861448,1.3850750565834906,1.9362823888820118
2019-12-29,1.4003142482482565,1.0239726512066174,1.1907399572253747,1.6034144351883275,1.3295835338529642,1.2148948466827016,1.2756033901245614,0.9039172025107223,1.5421608632998898,2.101360575094609,1.4489788936953119,1.3462029458322893,1.3742373416671887,1.244234832908586,1.504690415217604,1.3295132526757412,0.9139506720849185,1.2141013697197582,1.3748825095007198,1.2665281517688145,1.4793353200628208,1.5722808402861448,1.3850750565834906,1.9362823888820118
2019-12-30,1.4003142482482565,1.0238799687858602,1.1907399572253747,1.6069507877278362,1.3196982323306043,1.2323897737219403,1.2559569911883621,0.9183702969383973,1.5150914193673273,2.101360575094609,1.4493494216889244,1.3462029458322893,1.3698350469028262,1.244234832908586,1.500763463288659,1.319624685794655,0.8974548951863768,1.178895311440177,1.3748825095007198,1.2665281517688145,1.4793353200628208,1.5722808402861448,1.3850750565834906,1.9362823888820118
2019-12-31,1.4003142482482565,1.0433775527675682,1.1907399572253747,1.6122213799494038,1.3197273827178788,1.230311524211599,1.2389103277132523,0.8997720995309811,1.4989978138779692,2.101360575094609,1.472050358833083,1.3262782269159548,1.3811212846741883,1.244234832908586,1.494819253812582,1.328128272770078,0.8984182167423,1.1504463305508281,1.3748825095007198,1.2419726277334102,1.4441231713349056,1.5489163991330508,1.3850750565834906,1.9140946855816532
2020-01-01,1.4003142482482565,1.0510655634038915,1.1907399572253747,1.6122213799494038,1.3332475054306774,1.230311524211599,1.259900923511528,0.9412561492532604,1.5116132235083994,2.1755367917147477,1.472050358833083,1.3415316094843865,1.3892988975153058,1.244234832908586,1.5029173277114696,1.342300050769389,0.9176240795701005,1.1722374090301975,1.3748825095007198,1.2666813743297987,1.473352162354082,1.61470362192253,1.4102465528586963,1.967258932210731
2020-01-02,1.4003142482482565,1.033568513633406,1.1854732581405634,1.6122213799494038,1.3332475054306774,1.2372515552766457,1.248300288269762,0.9412561492532604,1.4842446508018559,2.158463490676086,1.472050358833083,1.323792979295968,1.3997735950793082,1.244234832908586,1.5325511178399862,1.3564167899625548,0.9292495380079496,1.136331341190136,1.3748825095007198,1.2278025793674467,1.427429055896829,1.6038924386451487,1.3707739366175082,1.961623025683084
2020-01-03,1.3754744545682804,1.0270425999321342,1.1945249885415872,1.5874383836159605,1.342553199518068,1.239903704299494,1.2547325098433573,0.9412561492532604,1.509618004040576,2.184721516749369,1.472050358833083,1.3409322022157653,1.3997735950793082,1.244234832908586,1.5325511178399862,1.3564167899625548,0.9292495380079496,1.1675483361170935,1.3748825095007198,1.2599441721155022,1.4716139431601183,1.6237217533640074,1.4075313409649874,1.9839209809563108
2020-01-04,1.3703784306420632,1.0176135623848808,1.1955977064325913,1.5943064759768717,1.341342520439666,1.2481753591803888,1.2588475735446354,0.9412561492532604,1.5229843917002395,2.184721516749369,1.472050358833083,1.3459765127969332,1.3997735950793082,1.244234832908586,1.551496328856917,1.3564167899625548,0.9292495380079496,1.177965348982527,1.3748825095007198,1.2707492297530123,1.481868102185155,1.6237217533640074,1.4149966634513826,1.9665072572018782
2020-01-05,1.3348168495267823,1.013718637457956,1.1955977064325913,1.6069316146431678,1.3400873567478182,1.2516853023984644,1.2588475735446354,0.9412561492532604,1.5273404856004964,2.184721516749369,1.472050358833083,1.3433013183417715,1.3997735950793082,1.244234832908586,1.5462893541666656,1.3564167899625548,0.9292495380079496,1.1636310606610836,1.3748825095007198,1.2767235839294107,1.4914336583548253,1.6237217533640074,1.4270225429700978,1.9667017200830326
2020-01-06,1.3114387782225405,0.9654084571066699,1.1955977064325913,1.6069316146431678,1.3454228499826786,1.2344035869416259,1.2581137858661573,0.9412561492532604,1.5612844853254182,2.184721516749369,1.472050358833083,1.352208542064286,1.3997735950793082,1.244234832908586,1.5389864794728383,1.3564167899625548,0.9292495380079496,1.223606946717334,1.3748825095007198,1.307884000972789,1.5311584561926712,1.6237217533640074,1.4625846316286126,2.002415556220136
2020-01-07,1.3151986737555648,0.9603512394837047,1.1955977064325913,1.6069316146431678,1.3285231809553688,1.21382488218483,1.2748011606668073,0.9412561492532604,1.5519713737282772,2.184721516749369,1.472050358833083,1.352208542064286,1.3968289681747497,1.2499664329678322,1.5308711914258022,1.3418991229523038,0.9292495380079496,1.2996286064832225,1.3748825095007198,1.307884000972789,1.4989891101414548,1.6426049589962162,1.4625846316286126,2.0281816901663237
